"COMID","Biol","Threshold","alteration_50pct_time","n","overall.altered.2metric"
20344477,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20344477,"CSCI","Threshold75","Altered",1,"Altered"
20344477,"CSCI","Threshold75","Unaltered",1,"Altered"
20344479,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20344479,"CSCI","Threshold75","Altered",1,"Altered"
20344479,"CSCI","Threshold75","Unaltered",1,"Altered"
20344483,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20344483,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20344487,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20344487,"CSCI","Threshold75","Altered",1,"Altered"
20344487,"CSCI","Threshold75","Unaltered",1,"Altered"
20344489,"ASCI","Threshold25","Altered",1,"Altered"
20344489,"ASCI","Threshold25","Unaltered",1,"Altered"
20344489,"CSCI","Threshold75","Altered",1,"Altered"
20344489,"CSCI","Threshold75","Unaltered",1,"Altered"
20344491,"ASCI","Threshold25","Altered",1,"Altered"
20344491,"ASCI","Threshold25","Unaltered",1,"Altered"
20344491,"CSCI","Threshold75","Altered",1,"Altered"
20344491,"CSCI","Threshold75","Unaltered",1,"Altered"
20344493,"ASCI","Threshold25","Altered",1,"Altered"
20344493,"ASCI","Threshold25","Unaltered",1,"Altered"
20344493,"CSCI","Threshold75","Altered",1,"Altered"
20344493,"CSCI","Threshold75","Unaltered",1,"Altered"
20344495,"ASCI","Threshold25","Altered",1,"Altered"
20344495,"ASCI","Threshold25","Unaltered",1,"Altered"
20344495,"CSCI","Threshold75","Altered",1,"Altered"
20344495,"CSCI","Threshold75","Unaltered",1,"Altered"
20344497,"ASCI","Threshold25","Altered",1,"Altered"
20344497,"ASCI","Threshold25","Unaltered",1,"Altered"
20344497,"CSCI","Threshold75","Altered",1,"Altered"
20344497,"CSCI","Threshold75","Unaltered",1,"Altered"
20344499,"ASCI","Threshold25","Altered",2,"Altered"
20344499,"CSCI","Threshold75","Altered",2,"Altered"
20344503,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20344503,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20344505,"ASCI","Threshold25","Altered",2,"Altered"
20344505,"CSCI","Threshold75","Altered",2,"Altered"
20344507,"ASCI","Threshold25","Altered",1,"Altered"
20344507,"ASCI","Threshold25","Unaltered",1,"Altered"
20344507,"CSCI","Threshold75","Altered",1,"Altered"
20344507,"CSCI","Threshold75","Unaltered",1,"Altered"
20344509,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20344509,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20344515,"ASCI","Threshold25","Altered",1,"Altered"
20344515,"ASCI","Threshold25","Unaltered",1,"Altered"
20344515,"CSCI","Threshold75","Altered",1,"Altered"
20344515,"CSCI","Threshold75","Unaltered",1,"Altered"
20344517,"ASCI","Threshold25","Altered",1,"Altered"
20344517,"ASCI","Threshold25","Unaltered",1,"Altered"
20344517,"CSCI","Threshold75","Altered",1,"Altered"
20344517,"CSCI","Threshold75","Unaltered",1,"Altered"
20344519,"ASCI","Threshold25","Altered",1,"Altered"
20344519,"ASCI","Threshold25","Unaltered",1,"Altered"
20344519,"CSCI","Threshold75","Altered",1,"Altered"
20344519,"CSCI","Threshold75","Unaltered",1,"Altered"
20344521,"ASCI","Threshold25","Altered",2,"Altered"
20344521,"CSCI","Threshold75","Altered",2,"Altered"
20346067,"ASCI","Threshold25","Altered",1,"Altered"
20346067,"ASCI","Threshold25","Unaltered",1,"Altered"
20346067,"CSCI","Threshold75","Altered",1,"Altered"
20346067,"CSCI","Threshold75","Unaltered",1,"Altered"
20346069,"ASCI","Threshold25","Altered",1,"Altered"
20346069,"ASCI","Threshold25","Unaltered",1,"Altered"
20346069,"CSCI","Threshold75","Altered",1,"Altered"
20346069,"CSCI","Threshold75","Unaltered",1,"Altered"
20346071,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20346071,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20346073,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20346073,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20346075,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20346075,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348187,"ASCI","Threshold25","Altered",1,"Altered"
20348187,"ASCI","Threshold25","Unaltered",1,"Altered"
20348187,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348191,"ASCI","Threshold25","Altered",2,"Altered"
20348191,"CSCI","Threshold75","Altered",1,"Altered"
20348191,"CSCI","Threshold75","Unaltered",1,"Altered"
20348195,"ASCI","Threshold25","Altered",1,"Altered"
20348195,"ASCI","Threshold25","Unaltered",1,"Altered"
20348195,"CSCI","Threshold75","Altered",1,"Altered"
20348195,"CSCI","Threshold75","Unaltered",1,"Altered"
20348197,"ASCI","Threshold25","Altered",1,"Altered"
20348197,"ASCI","Threshold25","Unaltered",1,"Altered"
20348197,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348199,"ASCI","Threshold25","Altered",1,"Altered"
20348199,"ASCI","Threshold25","Unaltered",1,"Altered"
20348199,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348205,"ASCI","Threshold25","Altered",1,"Altered"
20348205,"ASCI","Threshold25","Unaltered",1,"Altered"
20348205,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348207,"ASCI","Threshold25","Altered",1,"Altered"
20348207,"ASCI","Threshold25","Unaltered",1,"Altered"
20348207,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348217,"ASCI","Threshold25","Altered",1,"Altered"
20348217,"ASCI","Threshold25","Unaltered",1,"Altered"
20348217,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348227,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20348227,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348235,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20348235,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348237,"ASCI","Threshold25","Altered",2,"Altered"
20348237,"CSCI","Threshold75","Altered",1,"Altered"
20348237,"CSCI","Threshold75","Unaltered",1,"Altered"
20348247,"ASCI","Threshold25","Altered",1,"Altered"
20348247,"ASCI","Threshold25","Unaltered",1,"Altered"
20348247,"CSCI","Threshold75","Altered",1,"Altered"
20348247,"CSCI","Threshold75","Unaltered",1,"Altered"
20348257,"ASCI","Threshold25","Altered",2,"Altered"
20348257,"CSCI","Threshold75","Altered",1,"Altered"
20348257,"CSCI","Threshold75","Unaltered",1,"Altered"
20348259,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20348259,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348269,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20348269,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348283,"ASCI","Threshold25","Altered",1,"Altered"
20348283,"ASCI","Threshold25","Unaltered",1,"Altered"
20348283,"CSCI","Threshold75","Altered",1,"Altered"
20348283,"CSCI","Threshold75","Unaltered",1,"Altered"
20348295,"ASCI","Threshold25","Altered",1,"Altered"
20348295,"ASCI","Threshold25","Unaltered",1,"Altered"
20348295,"CSCI","Threshold75","Altered",1,"Altered"
20348295,"CSCI","Threshold75","Unaltered",1,"Altered"
20348297,"ASCI","Threshold25","Altered",2,"Altered"
20348297,"CSCI","Threshold75","Altered",1,"Altered"
20348297,"CSCI","Threshold75","Unaltered",1,"Altered"
20348307,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20348307,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348309,"ASCI","Threshold25","Altered",2,"Altered"
20348309,"CSCI","Threshold75","Altered",1,"Altered"
20348309,"CSCI","Threshold75","Unaltered",1,"Altered"
20348321,"ASCI","Threshold25","Altered",2,"Altered"
20348321,"CSCI","Threshold75","Altered",1,"Altered"
20348321,"CSCI","Threshold75","Unaltered",1,"Altered"
20348329,"ASCI","Threshold25","Altered",2,"Altered"
20348329,"CSCI","Threshold75","Altered",1,"Altered"
20348329,"CSCI","Threshold75","Unaltered",1,"Altered"
20348331,"ASCI","Threshold25","Altered",2,"Altered"
20348331,"CSCI","Threshold75","Altered",1,"Altered"
20348331,"CSCI","Threshold75","Unaltered",1,"Altered"
20348335,"ASCI","Threshold25","Altered",2,"Altered"
20348335,"CSCI","Threshold75","Altered",1,"Altered"
20348335,"CSCI","Threshold75","Unaltered",1,"Altered"
20348341,"ASCI","Threshold25","Altered",2,"Altered"
20348341,"CSCI","Threshold75","Altered",1,"Altered"
20348341,"CSCI","Threshold75","Unaltered",1,"Altered"
20348351,"ASCI","Threshold25","Altered",2,"Altered"
20348351,"CSCI","Threshold75","Altered",1,"Altered"
20348351,"CSCI","Threshold75","Unaltered",1,"Altered"
20348357,"ASCI","Threshold25","Altered",2,"Altered"
20348357,"CSCI","Threshold75","Altered",1,"Altered"
20348357,"CSCI","Threshold75","Unaltered",1,"Altered"
20348363,"ASCI","Threshold25","Altered",1,"Altered"
20348363,"ASCI","Threshold25","Unaltered",1,"Altered"
20348363,"CSCI","Threshold75","Altered",1,"Altered"
20348363,"CSCI","Threshold75","Unaltered",1,"Altered"
20348369,"ASCI","Threshold25","Altered",2,"Altered"
20348369,"CSCI","Threshold75","Altered",1,"Altered"
20348369,"CSCI","Threshold75","Unaltered",1,"Altered"
20348373,"ASCI","Threshold25","Altered",2,"Altered"
20348373,"CSCI","Threshold75","Altered",2,"Altered"
20348375,"ASCI","Threshold25","Altered",2,"Altered"
20348375,"CSCI","Threshold75","Altered",1,"Altered"
20348375,"CSCI","Threshold75","Unaltered",1,"Altered"
20348383,"ASCI","Threshold25","Altered",2,"Altered"
20348383,"CSCI","Threshold75","Altered",1,"Altered"
20348383,"CSCI","Threshold75","Unaltered",1,"Altered"
20348385,"ASCI","Threshold25","Altered",2,"Altered"
20348385,"CSCI","Threshold75","Altered",1,"Altered"
20348385,"CSCI","Threshold75","Unaltered",1,"Altered"
20348395,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20348395,"CSCI","Threshold75","Altered",1,"Altered"
20348395,"CSCI","Threshold75","Unaltered",1,"Altered"
20348399,"ASCI","Threshold25","Altered",2,"Altered"
20348399,"CSCI","Threshold75","Altered",2,"Altered"
20348407,"ASCI","Threshold25","Altered",2,"Altered"
20348407,"CSCI","Threshold75","Altered",1,"Altered"
20348407,"CSCI","Threshold75","Unaltered",1,"Altered"
20348411,"ASCI","Threshold25","Altered",2,"Altered"
20348411,"CSCI","Threshold75","Altered",1,"Altered"
20348411,"CSCI","Threshold75","Unaltered",1,"Altered"
20348413,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20348413,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348415,"ASCI","Threshold25","Altered",1,"Altered"
20348415,"ASCI","Threshold25","Unaltered",1,"Altered"
20348415,"CSCI","Threshold75","Altered",1,"Altered"
20348415,"CSCI","Threshold75","Unaltered",1,"Altered"
20348417,"ASCI","Threshold25","Altered",2,"Altered"
20348417,"CSCI","Threshold75","Altered",1,"Altered"
20348417,"CSCI","Threshold75","Unaltered",1,"Altered"
20348419,"ASCI","Threshold25","Altered",2,"Altered"
20348419,"CSCI","Threshold75","Altered",1,"Altered"
20348419,"CSCI","Threshold75","Unaltered",1,"Altered"
20348421,"ASCI","Threshold25","Altered",1,"Altered"
20348421,"ASCI","Threshold25","Unaltered",1,"Altered"
20348421,"CSCI","Threshold75","Altered",1,"Altered"
20348421,"CSCI","Threshold75","Unaltered",1,"Altered"
20348429,"ASCI","Threshold25","Altered",2,"Altered"
20348429,"CSCI","Threshold75","Altered",2,"Altered"
20348431,"ASCI","Threshold25","Altered",1,"Altered"
20348431,"ASCI","Threshold25","Unaltered",1,"Altered"
20348431,"CSCI","Threshold75","Altered",1,"Altered"
20348431,"CSCI","Threshold75","Unaltered",1,"Altered"
20348435,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20348435,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348439,"ASCI","Threshold25","Altered",2,"Altered"
20348439,"CSCI","Threshold75","Altered",1,"Altered"
20348439,"CSCI","Threshold75","Unaltered",1,"Altered"
20348445,"ASCI","Threshold25","Altered",1,"Altered"
20348445,"ASCI","Threshold25","Unaltered",1,"Altered"
20348445,"CSCI","Threshold75","Altered",2,"Altered"
20348447,"ASCI","Threshold25","Altered",2,"Altered"
20348447,"CSCI","Threshold75","Altered",2,"Altered"
20348451,"ASCI","Threshold25","Altered",2,"Altered"
20348451,"CSCI","Threshold75","Altered",2,"Altered"
20348453,"ASCI","Threshold25","Altered",2,"Altered"
20348453,"CSCI","Threshold75","Altered",2,"Altered"
20348455,"ASCI","Threshold25","Altered",1,"Altered"
20348455,"ASCI","Threshold25","Unaltered",1,"Altered"
20348455,"CSCI","Threshold75","Altered",1,"Altered"
20348455,"CSCI","Threshold75","Unaltered",1,"Altered"
20348457,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20348457,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348471,"ASCI","Threshold25","Altered",1,"Altered"
20348471,"ASCI","Threshold25","Unaltered",1,"Altered"
20348471,"CSCI","Threshold75","Altered",1,"Altered"
20348471,"CSCI","Threshold75","Unaltered",1,"Altered"
20348473,"ASCI","Threshold25","Altered",2,"Altered"
20348473,"CSCI","Threshold75","Altered",1,"Altered"
20348473,"CSCI","Threshold75","Unaltered",1,"Altered"
20348483,"ASCI","Threshold25","Altered",1,"Altered"
20348483,"ASCI","Threshold25","Unaltered",1,"Altered"
20348483,"CSCI","Threshold75","Altered",1,"Altered"
20348483,"CSCI","Threshold75","Unaltered",1,"Altered"
20348487,"ASCI","Threshold25","Altered",1,"Altered"
20348487,"ASCI","Threshold25","Unaltered",1,"Altered"
20348487,"CSCI","Threshold75","Altered",1,"Altered"
20348487,"CSCI","Threshold75","Unaltered",1,"Altered"
20348493,"ASCI","Threshold25","Altered",1,"Altered"
20348493,"ASCI","Threshold25","Unaltered",1,"Altered"
20348493,"CSCI","Threshold75","Altered",1,"Altered"
20348493,"CSCI","Threshold75","Unaltered",1,"Altered"
20348495,"ASCI","Threshold25","Altered",2,"Altered"
20348495,"CSCI","Threshold75","Altered",2,"Altered"
20348499,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20348499,"CSCI","Threshold75","Unaltered",2,"Unaltered"
20348503,"ASCI","Threshold25","Altered",1,"Altered"
20348503,"ASCI","Threshold25","Unaltered",1,"Altered"
20348503,"CSCI","Threshold75","Altered",1,"Altered"
20348503,"CSCI","Threshold75","Unaltered",1,"Altered"
20348505,"ASCI","Threshold25","Altered",1,"Altered"
20348505,"ASCI","Threshold25","Unaltered",1,"Altered"
20348505,"CSCI","Threshold75","Altered",1,"Altered"
20348505,"CSCI","Threshold75","Unaltered",1,"Altered"
20348507,"ASCI","Threshold25","Altered",1,"Altered"
20348507,"ASCI","Threshold25","Unaltered",1,"Altered"
20348507,"CSCI","Threshold75","Altered",1,"Altered"
20348507,"CSCI","Threshold75","Unaltered",1,"Altered"
20348509,"ASCI","Threshold25","Altered",2,"Altered"
20348509,"CSCI","Threshold75","Altered",1,"Altered"
20348509,"CSCI","Threshold75","Unaltered",1,"Altered"
20348511,"ASCI","Threshold25","Altered",1,"Altered"
20348511,"ASCI","Threshold25","Unaltered",1,"Altered"
20348511,"CSCI","Threshold75","Altered",1,"Altered"
20348511,"CSCI","Threshold75","Unaltered",1,"Altered"
20348515,"ASCI","Threshold25","Altered",1,"Altered"
20348515,"ASCI","Threshold25","Unaltered",1,"Altered"
20348515,"CSCI","Threshold75","Altered",1,"Altered"
20348515,"CSCI","Threshold75","Unaltered",1,"Altered"
20348517,"ASCI","Threshold25","Altered",2,"Altered"
20348517,"CSCI","Threshold75","Altered",2,"Altered"
20348525,"ASCI","Threshold25","Altered",1,"Altered"
20348525,"ASCI","Threshold25","Unaltered",1,"Altered"
20348525,"CSCI","Threshold75","Altered",1,"Altered"
20348525,"CSCI","Threshold75","Unaltered",1,"Altered"
20348529,"ASCI","Threshold25","Altered",2,"Altered"
20348529,"CSCI","Threshold75","Altered",1,"Altered"
20348529,"CSCI","Threshold75","Unaltered",1,"Altered"
20348537,"ASCI","Threshold25","Altered",2,"Altered"
20348537,"CSCI","Threshold75","Altered",1,"Altered"
20348537,"CSCI","Threshold75","Unaltered",1,"Altered"
20348543,"ASCI","Threshold25","Altered",2,"Altered"
20348543,"CSCI","Threshold75","Altered",1,"Altered"
20348543,"CSCI","Threshold75","Unaltered",1,"Altered"
20348545,"ASCI","Threshold25","Altered",2,"Altered"
20348545,"CSCI","Threshold75","Altered",1,"Altered"
20348545,"CSCI","Threshold75","Unaltered",1,"Altered"
20348547,"ASCI","Threshold25","Altered",1,"Altered"
20348547,"ASCI","Threshold25","Unaltered",1,"Altered"
20348547,"CSCI","Threshold75","Altered",1,"Altered"
20348547,"CSCI","Threshold75","Unaltered",1,"Altered"
20348551,"ASCI","Threshold25","Altered",2,"Altered"
20348551,"CSCI","Threshold75","Altered",2,"Altered"
20348557,"ASCI","Threshold25","Altered",2,"Altered"
20348557,"CSCI","Threshold75","Altered",1,"Altered"
20348557,"CSCI","Threshold75","Unaltered",1,"Altered"
20348559,"ASCI","Threshold25","Unaltered",2,"Unaltered"
20348559,"CSCI","Threshold75","Altered",1,"Altered"
20348559,"CSCI","Threshold75","Unaltered",1,"Altered"
20348565,"ASCI","Threshold25","Altered",2,"Altered"
20348565,"CSCI","Threshold75","Altered",2,"Altered"
20348573,"ASCI","Threshold25","Altered",2,"Altered"
20348573,"CSCI","Threshold75","Altered",1,"Altered"
20348573,"CSCI","Threshold75","Unaltered",1,"Altered"
20348575,"ASCI","Threshold25","Altered",1,"Altered"
20348575,"ASCI","Threshold25","Unaltered",1,"Altered"
20348575,"CSCI","Threshold75","Altered",1,"Altered"
20348575,"CSCI","Threshold75","Unaltered",1,"Altered"
20348577,"ASCI","Threshold25","Altered",1,"Altered"
20348577,"ASCI","Threshold25","Unaltered",1,"Altered"
20348577,"CSCI","Threshold75","Altered",1,"Altered"
20348577,"CSCI","Threshold75","Unaltered",1,"Altered"
20348579,"ASCI","Threshold25","Altered",2,"Altered"
20348579,"CSCI","Threshold75","Altered",1,"Altered"
20348579,"CSCI","Threshold75","Unaltered",1,"Altered"
20348581,"ASCI","Threshold25","Altered",1,"Altered"
20348581,"ASCI","Threshold25","Unaltered",1,"Altered"
20348581,"CSCI","Threshold75","Altered",1,"Altered"
20348581,"CSCI","Threshold75","Unaltered",1,"Altered"
20348583,"ASCI","Threshold25","Altered",1,"Altered"
20348583,"ASCI","Threshold25","Unaltered",1,"Altered"
20348583,"CSCI","Threshold75","Altered",1,"Altered"
20348583,"CSCI","Threshold75","Unaltered",1,"Altered"
20348585,"ASCI","Threshold25","Altered",1,"Altered"
20348585,"ASCI","Threshold25","Unaltered",1,"Altered"
20348585,"CSCI","Threshold75","Altered",1,"Altered"
20348585,"CSCI","Threshold75","Unaltered",1,"Altered"
20348587,"ASCI","Threshold25","Altered",2,"Altered"
20348587,"CSCI","Threshold75","Altered",1,"Altered"
20348587,"CSCI","Threshold75","Unaltered",1,"Altered"
20348591,"ASCI","Threshold25","Altered",2,"Altered"
20348591,"CSCI","Threshold75","Altered",2,"Altered"
20348595,"ASCI","Threshold25","Altered",2,"Altered"
20348595,"CSCI","Threshold75","Altered",2,"Altered"
20348597,"ASCI","Threshold25","Altered",2,"Altered"
20348597,"CSCI","Threshold75","Altered",1,"Altered"
20348597,"CSCI","Threshold75","Unaltered",1,"Altered"
20348603,"ASCI","Threshold25","Altered",1,"Altered"
20348603,"ASCI","Threshold25","Unaltered",1,"Altered"
20348603,"CSCI","Threshold75","Altered",1,"Altered"
20348603,"CSCI","Threshold75","Unaltered",1,"Altered"
20348605,"ASCI","Threshold25","Altered",1,"Altered"
20348605,"ASCI","Threshold25","Unaltered",1,"Altered"
20348605,"CSCI","Threshold75","Altered",1,"Altered"
20348605,"CSCI","Threshold75","Unaltered",1,"Altered"
20348609,"ASCI","Threshold25","Altered",2,"Altered"
20348609,"CSCI","Threshold75","Altered",1,"Altered"
20348609,"CSCI","Threshold75","Unaltered",1,"Altered"
20348613,"ASCI","Threshold25","Altered",1,"Altered"
20348613,"ASCI","Threshold25","Unaltered",1,"Altered"
20348613,"CSCI","Threshold75","Altered",1,"Altered"
20348613,"CSCI","Threshold75","Unaltered",1,"Altered"
20348615,"ASCI","Threshold25","Altered",2,"Altered"
20348615,"CSCI","Threshold75","Altered",1,"Altered"
20348615,"CSCI","Threshold75","Unaltered",1,"Altered"
20348617,"ASCI","Threshold25","Altered",2,"Altered"
20348617,"CSCI","Threshold75","Altered",1,"Altered"
20348617,"CSCI","Threshold75","Unaltered",1,"Altered"
20348619,"ASCI","Threshold25","Altered",2,"Altered"
20348619,"CSCI","Threshold75","Altered",2,"Altered"
20348623,"ASCI","Threshold25","Altered",2,"Altered"
20348623,"CSCI","Threshold75","Altered",1,"Altered"
20348623,"CSCI","Threshold75","Unaltered",1,"Altered"
20348625,"ASCI","Threshold25","Altered",2,"Altered"
20348625,"CSCI","Threshold75","Altered",2,"Altered"
20348629,"ASCI","Threshold25","Altered",2,"Altered"
20348629,"CSCI","Threshold75","Altered",2,"Altered"
20348631,"ASCI","Threshold25","Altered",2,"Altered"
20348631,"CSCI","Threshold75","Altered",2,"Altered"
20348635,"ASCI","Threshold25","Altered",1,"Altered"
20348635,"ASCI","Threshold25","Unaltered",1,"Altered"
